seqid,start,end,strand,gene_name
NZ_LR881938.1,2974759,2975250,+,ygeG
NZ_LR881938.1,2975585,2976961,+,ygeH
NZ_LR881938.1,2977129,2977347,+,ygeI
NZ_LR881938.1,2979863,2981091,-,IEU92_RS14495
NZ_LR881938.1,2981180,2981458,-,IEU92_RS22605
NZ_LR881938.1,2981525,2982319,-,ygeQ
NZ_LR881938.1,2982475,2982548,-,IEU92_RS14505
NZ_LR881938.1,2982627,2983382,-,actS
NZ_LR881938.1,2983797,2986094,+,xdhA
NZ_LR881938.1,2986105,2986983,+,xdhB
NZ_LR881938.1,2986980,2987459,+,xdhC
NZ_LR881938.1,2987499,2989277,-,ygeV
NZ_LR881938.1,2989756,2990943,+,ygeW
NZ_LR881938.1,2991001,2992197,+,dpaL
NZ_LR881938.1,2992255,2993466,+,ygeY
NZ_LR881938.1,2993519,2994904,+,hyuA
NZ_LR881938.1,2994952,2995884,+,arcC
NZ_LR881938.1,2996105,2997730,-,yqeB
NZ_LR881938.1,2997778,2998548,-,yqeC
NZ_LR881938.1,2998651,2999229,+,mocA
NZ_LR881938.1,2999551,3002649,+,ygfK
NZ_LR881938.1,3002652,3003980,+,ssnA
NZ_LR881938.1,3004031,3004810,+,ygfM
NZ_LR881938.1,3004807,3007677,+,xdhD
NZ_LR881938.1,3007842,3009242,+,xanQ
NZ_LR881938.1,3009260,3010576,+,guaD
NZ_LR881938.1,3010612,3011979,+,ghxQ
NZ_LR881938.1,3012015,3012503,-,ygfS
NZ_LR881938.1,3012503,3014422,-,ygfT
NZ_LR881938.1,3014858,3016306,+,uacT
NZ_LR881938.1,3016308,3016433,+,yqfG
NZ_LR881938.1,3016430,3016501,-,IEU92_RS14630
NZ_LR881938.1,3016556,3017104,+,idi
NZ_LR881938.1,3017148,3018665,-,lysS
NZ_LR881938.1,3018675,3019773,-,prfB
NZ_LR881938.1,3019864,3021597,-,recJ
NZ_LR881938.1,3021603,3022313,-,dsbC
NZ_LR881938.1,3022338,3023234,-,xerD
NZ_LR881938.1,3023346,3023867,+,fldB
NZ_LR881938.1,3023907,3024314,-,ygfX
NZ_LR881938.1,3024295,3024561,-,sdhE
NZ_LR881938.1,3024804,3025784,+,ygfZ
NZ_LR881938.1,3025980,3026639,-,trhA
NZ_LR881938.1,3026803,3027114,-,yqfB
NZ_LR881938.1,3027159,3028592,+,bglA
NZ_LR881938.1,3028649,3029392,-,ygfF
NZ_LR881938.1,3029659,3032532,-,gcvP
NZ_LR881938.1,3032651,3033040,-,gcvH
NZ_LR881938.1,3033064,3034158,-,gcvT
NZ_LR881938.1,3034449,3034532,+,IEU92_RS14720
NZ_LR881938.1,3034606,3035808,-,ubiI
NZ_LR881938.1,3035831,3037009,-,ubiH
NZ_LR881938.1,3037006,3038331,-,pepP
NZ_LR881938.1,3038357,3038935,-,ygfB
NZ_LR881938.1,3039103,3039432,+,zapA
NZ_LR881938.1,3039474,3039657,+,ssrS
NZ_LR881938.1,3039678,3040280,+,fau
NZ_LR881938.1,3040381,3040440,-,ibsC
NZ_LR881938.1,3040669,3041901,-,serA
NZ_LR881938.1,3042157,3042816,-,rpiA
NZ_LR881938.1,3042872,3043102,-,IEU92_RS14775
NZ_LR881938.1,3043244,3044137,+,argP
NZ_LR881938.1,3044341,3046485,+,scpA
NZ_LR881938.1,3046478,3047473,+,meaB
NZ_LR881938.1,3047484,3048269,+,scpB
NZ_LR881938.1,3048293,3049771,+,scpC
NZ_LR881938.1,3049768,3050664,-,srsR
NZ_LR881938.1,3050831,3051571,-,yggE
NZ_LR881938.1,3051664,3052299,-,argO
NZ_LR881938.1,3052438,3053298,-,mscS
NZ_LR881938.1,3053656,3054735,-,fbaA
NZ_LR881938.1,3054950,3056113,-,pgk
NZ_LR881938.1,3056163,3057182,-,epd
NZ_LR881938.1,3057467,3058180,-,yggC
NZ_LR881938.1,3058177,3058686,-,fumE
NZ_LR881938.1,3058708,3059673,-,glpX
NZ_LR881938.1,3059670,3060947,-,yggP
NZ_LR881938.1,3060962,3062350,-,cmtA
NZ_LR881938.1,3062378,3062821,-,cmtB
NZ_LR881938.1,3063135,3065126,-,tkt
NZ_LR881938.1,3065404,3066162,+,loiP
NZ_LR881938.1,3066368,3067288,-,speB
NZ_LR881938.1,3067426,3069402,-,speA
NZ_LR881938.1,3069411,3069542,-,yqgB
NZ_LR881938.1,3069636,3069779,-,yqgG
NZ_LR881938.1,3069890,3070141,-,yqgD
NZ_LR881938.1,3070197,3071351,+,metK
NZ_LR881938.1,3071775,3073169,+,galP
NZ_LR881938.1,3073246,3073743,+,yggI
NZ_LR881938.1,3073838,3074545,+,endA
NZ_LR881938.1,3074625,3075356,+,rsmE
NZ_LR881938.1,3075369,3076319,+,gshB
NZ_LR881938.1,3076428,3076991,+,yqgE
NZ_LR881938.1,3076991,3077407,+,ruvX
NZ_LR881938.1,3077591,3078571,-,yggR
NZ_LR881938.1,3078589,3079293,+,yggS
NZ_LR881938.1,3079311,3079877,+,yggT
NZ_LR881938.1,3079874,3080164,+,yggU
NZ_LR881938.1,3080172,3080765,+,rdgB
NZ_LR881938.1,3080758,3081894,+,hemW
NZ_LR881938.1,3082049,3083056,-,yggM
NZ_LR881938.1,3083173,3084219,-,ansB
NZ_LR881938.1,3084395,3085114,-,yggN
NZ_LR881938.1,3085298,3085624,-,yggL
NZ_LR881938.1,3085624,3086343,-,trmB
NZ_LR881938.1,3086504,3087556,+,mutY
NZ_LR881938.1,3087584,3087859,+,yggX
NZ_LR881938.1,3087924,3089003,+,mltC
NZ_LR881938.1,3089205,3090461,+,nupG
NZ_LR881938.1,3090511,3092646,-,speC
NZ_LR881938.1,3092808,3092891,-,yqgH
NZ_LR881938.1,3093044,3093751,+,yqgA
NZ_LR881938.1,3093857,3093932,+,IEU92_RS15025
NZ_LR881938.1,3094081,3094617,-,yghD
NZ_LR881938.1,3095545,3096540,-,gspC
NZ_LR881938.1,3096558,3096968,-,gspS2
NZ_LR881938.1,3097034,3097843,-,pppA
NZ_LR881938.1,3098041,3102603,-,sslE
NZ_LR881938.1,3103088,3104770,-,glcA
NZ_LR881938.1,3105125,3107296,-,glcB
NZ_LR881938.1,3107318,3107722,-,glcG
NZ_LR881938.1,3107727,3108950,-,glcF
NZ_LR881938.1,3108961,3110013,-,glcE
NZ_LR881938.1,3110013,3111512,-,glcD
NZ_LR881938.1,3111763,3112527,+,glcC
NZ_LR881938.1,3112534,3113670,-,yghO
NZ_LR881938.1,3113705,3114685,+,IEU92_RS15100
NZ_LR881938.1,3115945,3116703,-,IEU92_RS15110
NZ_LR881938.1,3116735,3117448,-,yghS
NZ_LR881938.1,3117622,3118314,+,yghT
NZ_LR881938.1,3118363,3119862,-,pitB
NZ_LR881938.1,3120154,3122013,-,gss
NZ_LR881938.1,3122218,3123084,+,yghU
NZ_LR881938.1,3123207,3123455,-,hybG
NZ_LR881938.1,3123468,3123809,-,hypA
NZ_LR881938.1,3123802,3124290,-,hybE
NZ_LR881938.1,3124283,3124777,-,hybD
NZ_LR881938.1,3124777,3126480,-,hybC
NZ_LR881938.1,3126477,3127655,-,hybB
NZ_LR881938.1,3127645,3128631,-,hybA
NZ_LR881938.1,3128634,3129752,-,hybO
NZ_LR881938.1,3129941,3130228,-,yghW
NZ_LR881938.1,3131388,3132428,+,gpr
NZ_LR881938.1,3132468,3132962,-,yqhA
NZ_LR881938.1,3133153,3134037,+,yghA
NZ_LR881938.1,3134309,3134734,-,exbD
NZ_LR881938.1,3134741,3135475,-,exbB
NZ_LR881938.1,3135727,3136914,+,metC
NZ_LR881938.1,3137054,3137713,+,yghB
NZ_LR881938.1,3137753,3138652,-,yqhC
NZ_LR881938.1,3138846,3140009,+,yqhD
NZ_LR881938.1,3140114,3140941,+,dkgA
NZ_LR881938.1,3141141,3142067,+,yqhG
NZ_LR881938.1,3142118,3142375,+,yqhH
NZ_LR881938.1,3142418,3144637,-,ygiQ
NZ_LR881938.1,3144748,3146160,-,ftsP
NZ_LR881938.1,3146235,3146972,-,plsC
NZ_LR881938.1,3147206,3149464,-,parC
NZ_LR881938.1,3149602,3151209,-,ygiS
NZ_LR881938.1,3151342,3151737,-,mqsA
NZ_LR881938.1,3151739,3152035,-,mqsR
NZ_LR881938.1,3152240,3152722,-,ygiV
NZ_LR881938.1,3152775,3153167,-,ygiW
NZ_LR881938.1,3153319,3153978,+,qseB
NZ_LR881938.1,3153975,3155324,+,qseC
NZ_LR881938.1,3155370,3155702,-,ygiZ
NZ_LR881938.1,3156021,3156602,+,mdaB
NZ_LR881938.1,3156633,3156947,+,ygiN
NZ_LR881938.1,3156995,3158887,-,parE
NZ_LR881938.1,3158916,3159497,-,yqiA
NZ_LR881938.1,3159497,3160324,-,cpdA
NZ_LR881938.1,3160349,3160771,-,yqiB
NZ_LR881938.1,3160772,3161401,-,nudF
NZ_LR881938.1,3161606,3163087,+,tolC
NZ_LR881938.1,3163235,3163906,+,ygiB
NZ_LR881938.1,3163912,3165072,+,ygiC
NZ_LR881938.1,3165110,3165898,-,ygiD
NZ_LR881938.1,3166041,3166814,+,zupT
NZ_LR881938.1,3166872,3167042,-,yqiD
NZ_LR881938.1,3167304,3167957,-,ribB
NZ_LR881938.1,3168331,3168621,+,ubiK
NZ_LR881938.1,3168905,3169456,+,ygiL
NZ_LR881938.1,3169678,3170906,+,IEU92_RS15390
NZ_LR881938.1,3170891,3173356,+,IEU92_RS15395
NZ_LR881938.1,3173372,3174121,+,yqiH
NZ_LR881938.1,3174123,3175187,+,yqiI
NZ_LR881938.1,3175230,3175430,-,glgS
NZ_LR881938.1,3175699,3176328,+,yqiJ
NZ_LR881938.1,3176355,3178016,+,yqiK
NZ_LR881938.1,3178257,3178316,+,IEU92_RS15425
NZ_LR881938.1,3178632,3178691,+,ibsE
NZ_LR881938.1,3178811,3180244,-,hldE
NZ_LR881938.1,3180292,3183132,-,glnE
NZ_LR881938.1,3183155,3184456,-,ygiF
NZ_LR881938.1,3184698,3185318,+,ygiM
NZ_LR881938.1,3185382,3186620,+,cca
NZ_LR881938.1,3186801,3187622,-,bacA
NZ_LR881938.1,3187712,3188080,-,folB
NZ_LR881938.1,3188185,3188802,+,plsY
NZ_LR881938.1,3188815,3189747,-,ttdR
NZ_LR881938.1,3189954,3190865,+,ttdA
NZ_LR881938.1,3190862,3191467,+,ttdB
NZ_LR881938.1,3191515,3192978,+,ttdT
NZ_LR881938.1,3193021,3194034,-,tsaD
NZ_LR881938.1,3194272,3194487,+,rpsU
NZ_LR881938.1,3194598,3196343,+,dnaG
NZ_LR881938.1,3196538,3198379,+,rpoD
NZ_LR881938.1,3198458,3198964,-,mug
NZ_LR881938.1,3199089,3199164,+,IEU92_RS15520
NZ_LR881938.1,3199218,3199982,-,nfeF
NZ_LR881938.1,3200270,3200893,+,nfeR
NZ_LR881938.1,3201047,3202567,-,aer
NZ_LR881938.1,3202985,3204364,+,ygjG
NZ_LR881938.1,3204406,3204738,-,ygjH
NZ_LR881938.1,3204957,3205940,+,ebgR
NZ_LR881938.1,3206124,3209216,+,ebgA
NZ_LR881938.1,3209213,3209662,+,ebgC
NZ_LR881938.1,3209725,3211158,+,ygjI
NZ_LR881938.1,3211292,3212362,+,ygjJ
NZ_LR881938.1,3212379,3214730,+,ygjK
NZ_LR881938.1,3215156,3217174,+,fadH
NZ_LR881938.1,3217219,3217635,-,higA
NZ_LR881938.1,3217632,3217946,-,higB
NZ_LR881938.1,3218230,3219366,-,rlmG
NZ_LR881938.1,3219451,3219954,+,ygjP
NZ_LR881938.1,3220031,3220723,+,ygjQ
NZ_LR881938.1,3220802,3221788,+,ygjR
NZ_LR881938.1,3222071,3223036,+,alx
NZ_LR881938.1,3223435,3224679,+,sstT
NZ_LR881938.1,3224684,3225235,-,ygjV
NZ_LR881938.1,3225318,3226805,-,uxaA
NZ_LR881938.1,3226820,3228232,-,uxaC
NZ_LR881938.1,3228715,3230013,+,exuT
NZ_LR881938.1,3230143,3230919,+,exuR
NZ_LR881938.1,3231159,3231242,+,yqiM
NZ_LR881938.1,3231264,3231926,+,yqjA
NZ_LR881938.1,3231930,3232313,+,mzrA
NZ_LR881938.1,3232460,3232828,+,yqjC
NZ_LR881938.1,3232866,3233171,+,yqjD
NZ_LR881938.1,3233174,3233578,+,yqjE
NZ_LR881938.1,3233568,3233867,+,yqjK
NZ_LR881938.1,3234053,3234445,+,yqjF
NZ_LR881938.1,3234515,3235501,+,yqjG
NZ_LR881938.1,3235795,3236160,+,yhaH
NZ_LR881938.1,3236402,3236758,+,yhaI
NZ_LR881938.1,3236809,3237705,-,yhaJ
NZ_LR881938.1,3237810,3238511,+,yhaK
NZ_LR881938.1,3238534,3238698,+,yhaL
NZ_LR881938.1,3238832,3240142,-,cyuA
NZ_LR881938.1,3240170,3241501,-,cyuP
NZ_LR881938.1,3241776,3243140,-,tdcG
NZ_LR881938.1,3243212,3243601,-,tdcF
NZ_LR881938.1,3243615,3245909,-,tdcE
NZ_LR881938.1,3245943,3247151,-,tdcD
NZ_LR881938.1,3247177,3248508,-,tdcC
NZ_LR881938.1,3248530,3249519,-,tdcB
NZ_LR881938.1,3249618,3250556,-,tdcA
NZ_LR881938.1,3250871,3251089,+,tdcR
NZ_LR881938.1,3251345,3251884,+,yhaB
NZ_LR881938.1,3251906,3253093,+,yhaC
NZ_LR881938.1,3253707,3254083,-,rnpB
NZ_LR881938.1,3254116,3255261,-,garK
NZ_LR881938.1,3255358,3256248,-,garR
NZ_LR881938.1,3256278,3257048,-,garL
NZ_LR881938.1,3257064,3258398,-,garP
NZ_LR881938.1,3258773,3260344,+,garD
NZ_LR881938.1,3260493,3260828,+,prlF
NZ_LR881938.1,3260828,3261292,+,yhaV
NZ_LR881938.1,3261347,3262156,-,agaR
NZ_LR881938.1,3262405,3263685,+,kbaZ
NZ_LR881938.1,3263708,3264181,+,agaV
NZ_LR881938.1,3265467,3266621,+,agaS
NZ_LR881938.1,3266634,3267494,+,kbaY
NZ_LR881938.1,3267661,3268137,+,agaB
NZ_LR881938.1,3268176,3268979,+,agaC
NZ_LR881938.1,3268969,3269760,+,agaD
NZ_LR881938.1,3269761,3270516,+,agaI
NZ_LR881938.1,3270917,3271501,+,yraH
NZ_LR881938.1,3271581,3272276,+,yraI
NZ_LR881938.1,3272305,3274821,+,yraJ
NZ_LR881938.1,3274832,3275923,+,yraK
NZ_LR881938.1,3275966,3276826,-,rsmI
NZ_LR881938.1,3276891,3278927,+,lpoA
NZ_LR881938.1,3278885,3279280,+,yraN
NZ_LR881938.1,3279300,3279890,+,diaA
NZ_LR881938.1,3279900,3280475,+,dolP
NZ_LR881938.1,3280589,3281629,-,yraQ
NZ_LR881938.1,3281702,3282337,-,yraR
NZ_LR881938.1,3282465,3282983,+,yhbO
NZ_LR881938.1,3282963,3283406,-,yhbP
NZ_LR881938.1,3283457,3283759,+,yhbQ
NZ_LR881938.1,3283746,3284249,-,yhbS
NZ_LR881938.1,3284243,3284767,-,ubiT
NZ_LR881938.1,3284976,3285971,+,ubiU
NZ_LR881938.1,3285980,3286858,+,ubiV
NZ_LR881938.1,3286939,3287946,+,yhbW
NZ_LR881938.1,3288064,3289308,-,mtr
NZ_LR881938.1,3289462,3291351,-,deaD
NZ_LR881938.1,3291344,3291424,-,yrbN
NZ_LR881938.1,3291531,3292415,-,nlpI
NZ_LR881938.1,3292524,3294659,-,pnp
NZ_LR881938.1,3294906,3295175,-,rpsO
NZ_LR881938.1,3295324,3296268,-,truB
NZ_LR881938.1,3296268,3296669,-,rbfA
NZ_LR881938.1,3296833,3299505,-,infB
NZ_LR881938.1,3299530,3301017,-,nusA
NZ_LR881938.1,3301045,3301497,-,rimP
NZ_LR881938.1,3301704,3301780,-,IEU92_RS16020
NZ_LR881938.1,3302128,3303471,+,argG
NZ_LR881938.1,3303479,3305104,-,yhbX
NZ_LR881938.1,3305563,3305649,-,IEU92_RS16035
NZ_LR881938.1,3305664,3305996,-,secG
NZ_LR881938.1,3306224,3307561,-,glmM
NZ_LR881938.1,3307554,3308402,-,folP
NZ_LR881938.1,3308492,3310426,-,ftsH
NZ_LR881938.1,3310526,3311155,-,rlmE
NZ_LR881938.1,3311281,3311574,+,yhbY
NZ_LR881938.1,3311730,3312206,-,greA
NZ_LR881938.1,3312454,3313887,+,dacB
NZ_LR881938.1,3314073,3315245,-,cgtA
NZ_LR881938.1,3315261,3316226,-,yhbE
NZ_LR881938.1,3316353,3316610,-,rpmA
NZ_LR881938.1,3316631,3316942,-,rplU
NZ_LR881938.1,3317201,3318172,+,ispB
NZ_LR881938.1,3318400,3318678,+,sfsB
NZ_LR881938.1,3318726,3319985,-,murA
NZ_LR881938.1,3320040,3320294,-,ibaG
NZ_LR881938.1,3320454,3320747,-,mlaB
NZ_LR881938.1,3320747,3321382,-,mlaC
NZ_LR881938.1,3321401,3321952,-,mlaD
NZ_LR881938.1,3321957,3322739,-,mlaE
NZ_LR881938.1,3322747,3323556,-,mlaF
NZ_LR881938.1,3323766,3324743,+,yrbG
NZ_LR881938.1,3324757,3325743,+,kdsD
NZ_LR881938.1,3325764,3326330,+,kdsC
NZ_LR881938.1,3326327,3326902,+,lptC
NZ_LR881938.1,3326871,3327428,+,lptA
NZ_LR881938.1,3327435,3328160,+,lptB
NZ_LR881938.1,3328208,3329641,+,rpoN
NZ_LR881938.1,3329664,3329951,+,hpf
NZ_LR881938.1,3330069,3330560,+,ptsN
NZ_LR881938.1,3330606,3331460,+,rapZ
NZ_LR881938.1,3331457,3331729,+,npr
NZ_LR881938.1,3331943,3332575,+,yrbL
NZ_LR881938.1,3332572,3333300,-,mtgA
NZ_LR881938.1,3333297,3333950,-,elbB
NZ_LR881938.1,3334180,3336516,-,arcB
NZ_LR881938.1,3336612,3337541,-,yhcC
NZ_LR881938.1,3338216,3342676,+,gltB
NZ_LR881938.1,3342689,3344107,+,gltD
NZ_LR881938.1,3344667,3345431,+,gltF
NZ_LR881938.1,3345603,3346277,+,yhcA
NZ_LR881938.1,3346298,3348679,+,yhcD
NZ_LR881938.1,3349193,3350173,-,IEU92_RS16255
NZ_LR881938.1,3350417,3351133,+,yhcF
NZ_LR881938.1,3351318,3352445,+,yhcG
NZ_LR881938.1,3352505,3352969,-,nanQ
NZ_LR881938.1,3352966,3353841,-,nanK
NZ_LR881938.1,3353838,3354527,-,nanE
NZ_LR881938.1,3354575,3356065,-,nanT
NZ_LR881938.1,3356174,3357067,-,nanA
NZ_LR881938.1,3357189,3357980,-,nanR
NZ_LR881938.1,3358360,3359727,+,dcuC
NZ_LR881938.1,3359770,3360267,-,sspB
NZ_LR881938.1,3360273,3360911,-,sspA
NZ_LR881938.1,3361306,3361698,-,rpsI
NZ_LR881938.1,3361714,3362142,-,rplM
NZ_LR881938.1,3362361,3363488,-,zapE
NZ_LR881938.1,3363682,3364080,+,zapG
NZ_LR881938.1,3364234,3365601,+,degQ
NZ_LR881938.1,3365691,3366758,+,degS
NZ_LR881938.1,3366821,3367759,-,mdh
NZ_LR881938.1,3368194,3368664,+,argR
NZ_LR881938.1,3369029,3369292,+,yhcN
NZ_LR881938.1,3369348,3369620,-,yhcO
NZ_LR881938.1,3369712,3371679,-,aaeB
NZ_LR881938.1,3371685,3372617,-,aaeA
NZ_LR881938.1,3372625,3372828,-,aaeX
NZ_LR881938.1,3373011,3373940,+,aaeR
NZ_LR881938.1,3374074,3375519,-,tldD
NZ_LR881938.1,3375949,3379749,-,yhdP
NZ_LR881938.1,3379817,3381286,-,rng
NZ_LR881938.1,3381276,3381869,-,yhdE
NZ_LR881938.1,3381878,3382366,-,mreD
NZ_LR881938.1,3382366,3383469,-,mreC
NZ_LR881938.1,3383535,3384578,-,mreB
NZ_LR881938.1,3384883,3386823,-,csrD
NZ_LR881938.1,3386975,3387949,+,acuI
NZ_LR881938.1,3388927,3389397,+,accB
NZ_LR881938.1,3389408,3390757,+,accC
NZ_LR881938.1,3390866,3391108,+,yhdT
NZ_LR881938.1,3391098,3392549,+,panF
NZ_LR881938.1,3392561,3393442,+,prmA
NZ_LR881938.1,3393771,3394736,+,dusB
NZ_LR881938.1,3394762,3395058,+,fis
NZ_LR881938.1,3395144,3396028,+,yhdJ
NZ_LR881938.1,3396112,3396291,+,yhdU
NZ_LR881938.1,3396294,3396956,-,acrS
NZ_LR881938.1,3397355,3398512,+,acrE
NZ_LR881938.1,3398524,3401628,+,acrF
NZ_LR881938.1,3401881,3402102,+,IEU92_RS16495
NZ_LR881938.1,3403625,3404806,+,yhdX
NZ_LR881938.1,3404816,3405919,+,yhdY
NZ_LR881938.1,3405927,3406685,+,yhdZ
NZ_LR881938.1,3406916,3407031,-,rrf
NZ_LR881938.1,3407071,3407146,-,IEU92_RS16525
NZ_LR881938.1,3407161,3407276,-,rrf
NZ_LR881938.1,3407371,3410274,-,IEU92_RS16535
NZ_LR881938.1,3410449,3410524,-,IEU92_RS16540
NZ_LR881938.1,3410567,3410643,-,IEU92_RS16545
NZ_LR881938.1,3410712,3412253,-,IEU92_RS16550
NZ_LR881938.1,3412727,3413281,+,yrdA
NZ_LR881938.1,3413257,3413514,-,yrdB
NZ_LR881938.1,3413511,3414329,-,aroE
NZ_LR881938.1,3414334,3414906,-,tsaC
NZ_LR881938.1,3414911,3415453,-,yrdD
NZ_LR881938.1,3415482,3415955,-,smg
NZ_LR881938.1,3415927,3417051,-,dprA
NZ_LR881938.1,3417181,3417690,+,def
NZ_LR881938.1,3417705,3418652,+,fmt
NZ_LR881938.1,3418698,3419987,+,rsmB
NZ_LR881938.1,3420009,3421385,+,trkA
NZ_LR881938.1,3421515,3421925,+,mscL
NZ_LR881938.1,3421922,3422140,-,arfA
NZ_LR881938.1,3422196,3422621,-,zntR
NZ_LR881938.1,3422632,3423000,-,yhdN
NZ_LR881938.1,3423107,3423490,-,rplQ
NZ_LR881938.1,3423531,3424520,-,rpoA
NZ_LR881938.1,3424546,3425166,-,rpsD
NZ_LR881938.1,3425200,3425589,-,rpsK
NZ_LR881938.1,3425606,3425962,-,rpsM
NZ_LR881938.1,3426109,3426225,-,rpmJ
NZ_LR881938.1,3426257,3427588,-,secY
NZ_LR881938.1,3427596,3428030,-,rplO
NZ_LR881938.1,3428034,3428213,-,rpmD
NZ_LR881938.1,3428217,3428720,-,rpsE
NZ_LR881938.1,3428735,3429088,-,rplR
NZ_LR881938.1,3429098,3429631,-,rplF
NZ_LR881938.1,3429644,3430036,-,rpsH
NZ_LR881938.1,3430070,3430375,-,rpsN
NZ_LR881938.1,3430390,3430929,-,rplE
NZ_LR881938.1,3430944,3431258,-,rplX
NZ_LR881938.1,3431269,3431640,-,rplN
NZ_LR881938.1,3431805,3432059,-,rpsQ
NZ_LR881938.1,3432059,3432250,-,rpmC
NZ_LR881938.1,3432250,3432660,-,rplP
NZ_LR881938.1,3432673,3433374,-,rpsC
NZ_LR881938.1,3433392,3433724,-,rplV
NZ_LR881938.1,3433739,3434017,-,rpsS
NZ_LR881938.1,3434034,3434855,-,rplB
NZ_LR881938.1,3434873,3435175,-,rplW
NZ_LR881938.1,3435172,3435777,-,rplD
NZ_LR881938.1,3435788,3436417,-,rplC
NZ_LR881938.1,3436450,3436761,-,rpsJ
NZ_LR881938.1,3436999,3437418,-,gspB
NZ_LR881938.1,3437420,3438889,-,gspA
NZ_LR881938.1,3439069,3439884,+,gspC
NZ_LR881938.1,3439868,3441820,+,gspD
NZ_LR881938.1,3441830,3443311,+,gspE
NZ_LR881938.1,3443308,3444504,+,gspF
NZ_LR881938.1,3444514,3444951,+,gspG
NZ_LR881938.1,3444959,3445468,+,gspH
NZ_LR881938.1,3445465,3445842,+,gspI
NZ_LR881938.1,3445835,3446422,+,gspJ
NZ_LR881938.1,3446415,3447398,+,gspK
NZ_LR881938.1,3447413,3448576,+,gspL
NZ_LR881938.1,3448573,3449034,+,gspM
NZ_LR881938.1,3449034,3449711,+,gspO
NZ_LR881938.1,3449740,3450216,-,bfr
NZ_LR881938.1,3450288,3450482,-,bfd
NZ_LR881938.1,3450651,3453344,-,chiA
NZ_LR881938.1,3453636,3454820,-,tuf
NZ_LR881938.1,3454891,3457005,-,fusA
NZ_LR881938.1,3457669,3458043,-,rpsL
NZ_LR881938.1,3458169,3458456,-,tusB
NZ_LR881938.1,3458464,3458823,-,tusC
NZ_LR881938.1,3458823,3459209,-,tusD
NZ_LR881938.1,3459209,3459931,-,yheO
NZ_LR881938.1,3460098,3460910,-,fkpA
NZ_LR881938.1,3461131,3461349,+,slyX
NZ_LR881938.1,3461398,3461988,-,slyD
NZ_LR881938.1,3462083,3462283,-,yheV
NZ_LR881938.1,3462293,3464098,-,kefB
NZ_LR881938.1,3464098,3464649,-,kefG
NZ_LR881938.1,3464780,3466693,+,yheS
NZ_LR881938.1,3466693,3467715,+,yheT
NZ_LR881938.1,3467709,3467927,+,yheU
NZ_LR881938.1,3467981,3468850,+,prkB
NZ_LR881938.1,3468905,3469309,-,yhfA
NZ_LR881938.1,3469611,3470243,+,crp
NZ_LR881938.1,3470294,3472384,+,yhfK
NZ_LR881938.1,3472451,3473671,-,argD
NZ_LR881938.1,3473757,3474320,-,pabA
NZ_LR881938.1,3474352,3474954,-,fic
NZ_LR881938.1,3474944,3475111,-,yhfG
NZ_LR881938.1,3475216,3475788,-,ppiA
NZ_LR881938.1,3476059,3477240,+,tsgA
NZ_LR881938.1,3477502,3480045,+,nirB
NZ_LR881938.1,3480042,3480368,+,nirD
NZ_LR881938.1,3480494,3481300,+,nirC
NZ_LR881938.1,3481319,3482692,+,cysG
NZ_LR881938.1,3482939,3483106,+,yhfL
NZ_LR881938.1,3483401,3484738,+,frlA
NZ_LR881938.1,3484759,3485781,+,frlB
NZ_LR881938.1,3485831,3486661,+,frlC
NZ_LR881938.1,3486658,3487443,+,frlD
NZ_LR881938.1,3487543,3488274,+,frlR
NZ_LR881938.1,3488426,3489511,-,yhfS
NZ_LR881938.1,3489523,3490827,-,yhfT
NZ_LR881938.1,3490839,3491192,-,yhfU
NZ_LR881938.1,3491203,3492081,-,php
NZ_LR881938.1,3492078,3493304,-,yhfW
NZ_LR881938.1,3493304,3494467,-,yhfX
NZ_LR881938.1,3494551,3494913,-,yhfY
NZ_LR881938.1,3494930,3495835,-,yhfZ
NZ_LR881938.1,3496125,3497129,-,trpS
NZ_LR881938.1,3497122,3497880,-,gph
NZ_LR881938.1,3497873,3498550,-,rpe
NZ_LR881938.1,3498568,3499404,-,dam
NZ_LR881938.1,3499511,3500797,-,damX
NZ_LR881938.1,3500889,3501977,-,aroB
NZ_LR881938.1,3502034,3502555,-,aroK
NZ_LR881938.1,3502956,3504194,-,hofQ
NZ_LR881938.1,3504106,3504510,-,hofP
NZ_LR881938.1,3504500,3504940,-,hofO
NZ_LR881938.1,3504924,3505463,-,hofN
NZ_LR881938.1,3505463,3506242,-,hofM
NZ_LR881938.1,3506362,3508914,+,mrcA
NZ_LR881938.1,3509080,3509640,-,nudE
NZ_LR881938.1,3509960,3512095,+,igaA
NZ_LR881938.1,3512160,3512828,+,yrfG
NZ_LR881938.1,3512839,3513240,+,hslR
NZ_LR881938.1,3513265,3514143,+,hslO
NZ_LR881938.1,3514206,3515930,-,yhgE
NZ_LR881938.1,3516309,3517931,+,pckA
NZ_LR881938.1,3518007,3519359,-,envZ
NZ_LR881938.1,3519356,3520075,-,ompR
NZ_LR881938.1,3520303,3520779,+,greB
NZ_LR881938.1,3520876,3523197,+,yhgF
NZ_LR881938.1,3523654,3523881,+,feoA
NZ_LR881938.1,3523898,3526219,+,feoB
NZ_LR881938.1,3526219,3526455,+,feoC
NZ_LR881938.1,3526658,3527536,+,rpnA
NZ_LR881938.1,3527565,3528335,-,bioH
NZ_LR881938.1,3528373,3529056,+,gntX
NZ_LR881938.1,3529115,3529690,+,nfuA
